Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID,Symbol,Gender
Jizchak S. Schmuel Hakohen / Isaac Samuel,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-228'>sgb-228</a>,7.203499,50.801352,1814,,,7005104,Priesterhände,
Mosche Awraham S. Schmuel Hakohen / Abaraham Samuel,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-213'>sgb-213</a>,7.203499,50.801352,1834,,,7005104,Priesterhände,
Elijahu S. Schmuel Hakohen / Elias Samuel,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-251'>sgb-251</a>,7.203499,50.801352,1835,,,7005104,Priesterhände,
Jaakow S. Jizchak Hakohen / Jakob Hoffmann aus Lohmar,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-253'>sgb-253</a>,7.203499,50.801352,1845,,,7005104,Priesterhände,
Jehuda S. Elijahu Hakohen / Levi Hoffmann,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-267'>sgb-267</a>,7.203499,50.801352,1869,,,7005104,Priesterhände,
Meir S. Elija Hakohen / Meyer Cahn,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-525'>sgb-525</a>,7.203499,50.801352,1879,,,7005104,Priesterhände,
Efraim S. Eljakum Hakohen aus Uckerath / Gustav Cahn,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-418'>sgb-418</a>,7.203499,50.801352,1880,,,7005104,Priesterhände,
Naftali S. Binjamin Hakohen / Herz Cahn aus Uckerath,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-261'>sgb-261</a>,7.203499,50.801352,1880,,,7005104,Priesterhände,
Baruch S. Jaakow Hakohen / Baruch Cohn,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-405'>sgb-405</a>,7.203499,50.801352,1880,,,7005104,Priesterhände,
Jaakow ben Mosche Hakohen (Jacob Lazarus),Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-317'>sgb-317</a>,7.203499,50.801352,1882,,,7005104,Priesterhände,Mann
Jehoschua S. Jizchak Hakohen / Josua Löwenstein,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-352'>sgb-352</a>,7.203499,50.801352,1882,,,7005104,Priesterhände,
Jizchak S. Awraham Walter / Isac Walter,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-351'>sgb-351</a>,7.203499,50.801352,1883,,,7005104,Priesterhände,
Schmuel Hakohen / Samuel Wallerstein,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-450'>sgb-450</a>,7.203499,50.801352,1884,,,7005104,Priesterhände,
Jizchak S. Eljakum Hakohen / Isaak Kahn,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-314'>sgb-314</a>,7.203499,50.801352,1889,,,7005104,Priesterhände,
David ben Elijahu Hakohen (David Dannenberg),Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-385'>sgb-385</a>,7.203499,50.801352,1890,,,7005104,Priesterhände,Mann
Jehuda ben Jaakow Hakohen (Levi Hoffmann),Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-488'>sgb-488</a>,7.203499,50.801352,1891,,,7005104,Priesterhände,Mann
Zwi S. Awraham Hakohen / Hirsch Walter,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-415'>sgb-415</a>,7.203499,50.801352,1892,,,7005104,Priesterhände,
Reuwen S. Jaakow Hakohen / Reuben Hoffmann,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-468'>sgb-468</a>,7.203499,50.801352,1893,,,7005104,Priesterhände,
Eljakum ben Awraham Hakohen (Seligmann Cahn),Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-518'>sgb-518</a>,7.203499,50.801352,1903,,,7005104,Priesterhände,Mann
Issachar ben Jehoschua Hakohen ([Leonard Löwenstein]),Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-603'>sgb-603</a>,7.203499,50.801352,1906,,,7005104,Priesterhände,Mann
Schmuel ben Jehoschua K(ohen) (Samuel Löwenstein),Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-482'>sgb-482</a>,7.203499,50.801352,1909,,,7005104,Priesterhände,Mann
Naftali S. Meir Hakohen / Hugo Cohen,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-437'>sgb-437</a>,7.203499,50.801352,1914,,,7005104,Priesterhände,
Jizchak S. Schmuel Kohen / Isaak Wallerstein,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-435'>sgb-435</a>,7.203499,50.801352,1914,,,7005104,Priesterhände,
Awraham S. Zwi Hakohen / Abraham Walter,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-344'>sgb-344</a>,7.203499,50.801352,1930,,,7005104,Priesterhände,
Jaakow S. Reuwen Hakohen / Jakob Hoffmann,Siegburg,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sgb-110'>sgb-110</a>,7.203499,50.801352,1934,,,7005104,Priesterhände,
 Mosche Issachar Berman ben Naftali Hirz Kohen Zedek,Sittard,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e58-26'>e58-26</a>,5.879167,50.995278,1772,,,1048111,Priesterhände,Mann
Jaakow Mosche ben Naftali Kohen Zedek,Sittard,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e58-27'>e58-27</a>,5.879167,50.995278,1786,,,1048111,Priesterhände,Mann
Josef Jehuda ben Awraham Kohen,Sondershausen,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sdh-56'>sdh-56</a>,10.869193,51.360182,1754,,,1037748,Priesterhände,Mann
Gerschon ben Izek KaZ,Sondershausen,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sdh-35'>sdh-35</a>,10.869193,51.360182,1799,,,1037748,Priesterhände,Mann
Abraham Pollack,Sondershausen,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sdh-13'>sdh-13</a>,10.869193,51.360182,1842,,,1037748,Priesterhände,
 Asriel Dow ben Gerschon KaZ (Baer Gers),Sondershausen,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sdh-10'>sdh-10</a>,10.869193,51.360182,1858,,,1037748,Priesterhände,Mann
David Bör,Sondershausen,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sdh-104'>sdh-104</a>,10.869193,51.360182,1859,,,1037748,Priesterhände,
Seew ben Aharon Hakohen (Wolfgang Kahn),St. Ingbert,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sb7-24'>sb7-24</a>,7.115439,49.285286,1888,,,7012691,Priesterhände,Mann
Netanel ben Seew Hakohen (Samuel Kahn),St. Ingbert,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sb7-22'>sb7-22</a>,7.115439,49.285286,1900,,,7012691,Priesterhände,Mann
Meir Hakohen Czarnikau (Rabbÿ Jakob Meyer),St. Wendel,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sb8-39'>sb8-39</a>,7.170312,49.480286,1902,,,1041036,Priesterhände,Mann
David ben Awraham Hakohen (David Kahn),Tholey,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sb4-61'>sb4-61</a>,7.044039,49.49018,1887,,,1041416,Priesterhände,Mann
Joel ben Awraham Hakohen (Albert Kahn),Tholey,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sb4-16'>sb4-16</a>,7.044039,49.49018,1918,,,1041416,Priesterhände,Mann
Awraham ben David Hakohen (Leopold Kahn Senior),Tholey,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sb4-11'>sb4-11</a>,7.044039,49.49018,1919,,,1041416,Priesterhände,Mann
Chajim ben Awraham Hakohen (August Kahn),Tholey,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=sb4-6'>sb4-6</a>,7.044039,49.49018,1927,,,1041416,Priesterhände,Mann
Ernst Cahn,Venlo,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=e61-1041'>e61-1041</a>,6.171448,51.355532,1989,,,7006853,Priesterhände,Mann
Elieser Lipmann ben Meir,Worms,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=wrm-1247'>wrm-1247</a>,8.356283,49.629442,1669,,,7005108,Priesterhände,
Pinchas ben Schmuel,Worms,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=wrm-1076'>wrm-1076</a>,8.356283,49.629442,1683,,,7005108,Priesterhände,
Bendit KaZ,Würzburg - Heidingsfeld,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hdf-2023'>hdf-2023</a>,9.943251,49.763329,1811,,,7004335,Priesterhände,Mann
Schmuel Hakohen (genannt Sanwel aus der Familie Fränkel),Würzburg - Heidingsfeld,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hdf-320'>hdf-320</a>,9.943251,49.763329,1829,,,7004335,Priesterhände,Mann
Ascher (genannt Ensel Menke KaZ) ben Jehuda,Würzburg - Heidingsfeld,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hdf-410'>hdf-410</a>,9.943251,49.763329,1834,,,7004335,Priesterhände,Mann
Aharon ben Mosche Hakohen,Würzburg - Heidingsfeld,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hdf-2101'>hdf-2101</a>,9.943251,49.763329,1849,,,7004335,Priesterhände,Mann
Jaakow [Jehuda] (genannt Koppel Löb) ben Meir  Hakohen,Würzburg - Heidingsfeld,<a href='http://steinheim-institut.de/cgi-bin/epidat?id=hdf-834'>hdf-834</a>,9.943251,49.763329,1858,,,7004335,Priesterhände,Mann
